url,naziv,cijena,lokacija,lat lng
https://www.olx.ba/artikal/30441103/stan-sarajevo-pofalici/,Stan Sarajevo-Pofalići,70.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85406,18.392567&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29671185/stan-sarajevo-novi-grad/,Stan Sarajevo-Novi Grad,79.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847051,18.370558&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30288042/k-a-p-a-r-i-s-a-n-stan-dobrinja-ul-vase-botuzana/,"K-A-P-A-R-I-S-A-N_ STAN DOBRINJA,ul.Vase Botuzana",95.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827273,18.34334&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31131639/prostor-prodaje-trosoban-stan-83m2-kosevsko-brdo/,"PROSTOR prodaje: Trosoban stan, 83m2, Koševsko brdo",124.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868156,18.403892&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31115245/stan-kosevo-asima-ferhatovica-54m2-renoviran/,"Stan, Kosevo, Asima Ferhatovica, 54m2, RENOVIRAN",102.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.875024,18.413184&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28156103/stan-na-atraktivnoj-lokaciji-novo-sarajevo/,Stan na atraktivnoj lokaciji - Novo Sarajevo,185.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.852551,18.384199&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29852308/trosoban-stan-72m2-novogradnja-dobrinja/,"Trosoban stan 72m2, novogradnja, Dobrinja",169.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.832058,18.353268&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/12575764/prodajem-vrhunski-stan-hadzici-snizeno/,Prodajem VRHUNSKI Stan Hadzici - SNIŽENO!,68.800 KM,Hadžići,"https://maps.google.com/maps?ll=43.817772,18.208366&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29616767/trosoban-stan-64-m2/,Trosoban stan 64 m2,115.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.873864,18.412304&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31071409/stan-76-m2-sarajevo-na-atraktivnoj-i-mirnoj-lokaciji/,Stan 76 m2 Sarajevo na atraktivnoj i mirnoj lokaciji,129.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.854323,18.370144&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25074949/prostor-prodaje-dvosoban-stan-novogradnja-skenderija/,"PROSTOR prodaje: Dvosoban stan, novogradnja, Skenderija",185.724 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/22567154/prostor-prodaje-novogradnja-trosoban-stan-skenderija/,"PROSTOR prodaje: NOVOGRADNJA! Trosoban stan, Skenderija",284.197 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30523734/stan-bjelave/,STAN BJELAVE,116.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.867243,18.422625&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30696448/stan-envera-sehovica-dolac-malta-54-m2-renoviran/,"Stan, Envera Sehovica, Dolac Malta, 54 m2, RENOVIRAN",125.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.853441,18.38157&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/16135253/extra-ponuda-cetvorosoban-stan-88-kvadrata-hadzici/,EXTRA PONUDA CETVOROSOBAN STAN 88 KVADRATA HADZICI,88.000 KM,Hadžići,"https://maps.google.com/maps?ll=43.821884,18.1988&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30769420/jednosoban-novi-grad-46m2/,Jednosoban/ Novi Grad/ 46m2,82.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848243,18.346676&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31108424/stan-grbavica-centar/,Stan Grbavica - Centar,390.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852245,18.403889&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31106301/dvosoban-stan-u-sarajevu-prijedorska-ii-sprat/,"Dvosoban stan u Sarajevu, Prijedorska, II sprat.",96.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845984,18.369391&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30528072/stan-skenderija/,Stan Skenderija,185.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855918,18.418634&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/14282720/cetverosoban-stan-centar154-m2/,Cetverosoban stan Centar154 m2,320.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863291,18.420844&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/22788799/trosoban-stan-stari-grad-novogradnja/,Trosoban stan Stari Grad (Novogradnja),225.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857159,18.433206&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30033864/prostor-prodaje-dvosoban-stan-60m2-kosevsko-brdo/,"PROSTOR prodaje: Dvosoban stan, 60m2, Koševsko brdo",115.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869618,18.403957&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31095927/stan-luzani-ilidza/,STAN LUŽANI-ILIDŽA,110.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.826511,18.302561&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31093751/prodaje-se-namjesten-dvosoban-stan-alipasino-polje/,Prodaje se namješten dvosoban stan - Alipašino Polje,105.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845117,18.347225&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30664277/prostor-prodaje-dvosoban-stan-sa-lodjom-mojmilo/,"PROSTOR prodaje: Dvosoban stan sa lođom, Mojmilo",89.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.837904,18.346075&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26855640/stan-u-centru-sarajevo/,Stan u centru Sarajevo,165.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861651,18.413699&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30666912/dvosoban-stan-48m2-namjesten/,Dvosoban stan 48m2 namjesten,82.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.900528,18.354389&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31080794/stan-za-auto/,Stan za auto,124.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845071,18.340509&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30229765/renoviran-trosoban-stan-77m2-breka/,Renoviran trosoban stan 77m2 - Breka,194.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.871869,18.418677&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29779571/prodajem-trosoban-stan-u-strogom-centru-vogosce/,Prodajem trosoban stan u strogom centru Vogosce,89.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.902228,18.342587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31077256/novogradnja-stan-sarajevo/,NOVOGRADNJA STAN - SARAJEVO / ...,2.600 KM,Ilidža,"https://maps.google.com/maps?ll=43.830787,18.299256&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30080200/stan-sarajevo-novi-grad/,Stan Sarajevo-Novi Grad,107.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845601,18.369792&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31071958/porodajem-stan/,Porodajem Stan,114.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.852822,18.393597&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30995591/stan-sarajevo-dvosoban-45m2-u-sarajevu-povoljno/,"STAN Sarajevo (dvosoban 45m2, u Sarajevu) - povoljno!",2.195 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880484,18.41402&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30636803/trosoban-stan-naselje-brioni-kompletno-namjesten/,"TROSOBAN STAN NASELJE BRIONI,KOMPLETNO NAMJEŠTEN",110.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.898378,18.352211&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29915111/dvosobni-stan-56-m2-ilidza-centar/,"Dvosobni stan 56 m2, Ilidza centar",1.650 KM,Ilidža,"https://maps.google.com/maps?ll=43.83372,18.306831&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31062655/stan-otoka/,Stan Otoka,160.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84668,18.364713&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30646012/stan-kosevsko-brdo-60-m2/,"Stan Koševsko brdo, 60 m2",107.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868264,18.403968&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30393448/stan-vojnicko-saraj-polje-penthaus-106m2-136prodaja/,STAN VOJNIČKO /SARAJ POLJE-PENTHAUS 106m2 (136)PRODAJA!,200.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.841676,18.340251&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30490772/prostor-prodaje-trosoban-stan-centar/,"PROSTOR prodaje: Trosoban stan, Centar",145.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.862308,18.415222&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31051758/dvosoban-stan-vogosca/,Dvosoban stan Vogošća,90.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.902228,18.342587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31045352/prostor-prodaje-cetverosoban-stan-alipasino-polje/,"PROSTOR prodaje: Četverosoban stan, Alipašino Polje",119.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.843159,18.344536&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28939949/prostor-prodaje-jednosoban-stan-kosevsko-brdo/,"PROSTOR prodaje: Jednosoban stan, Koševsko brdo",74.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86879,18.403935&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30552513/kralja-tvrtka-marijin-dvor-trosoban-stan-prodaja/,"KRALJA TVRTKA, MARIJIN DVOR, TROSOBAN STAN, PRODAJA",193.515 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857148,18.407701&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30674316/trosoban-74-m2-grbavica-ul-grbavicka/,Trosoban 74 m2 Grbavica ul Grbavicka,175.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850346,18.395872&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31037169/stan-pejton-ilidza/,Stan pejton Ilidza,165 KM,Ilidža,"https://maps.google.com/maps?ll=43.831406,18.300211&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26200031/stan-jezero-centar-kosevo-u-blizini-gradjevinskog-faku/,"Stan Jezero-Centar,Koševo, u blizini gradjevinskog faku",100.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.87774,18.410335&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31032001/moderno-opremljen-stan-u-a-fazi/,Moderno opremljen stan u A fazi,130.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.843832,18.347719&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31026214/prodajem-stan-u-samom-centru-ilidze-grand-centar/,PRODAJEM STAN U SAMOM CENTRU ILIDŽE / GRAND CENTAR,120.000 KM,Ilidža,
https://www.olx.ba/artikal/31024584/novogradnja-dijamant-dvosoban-trosoban-58m2-otoka/,"NOVOGRADNJA Dijamant dvosoban (trosoban) 58m2, Otoka",125.065 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.850905,18.367116&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30356279/prostor-prodaje-novogradnja-sarajevo-waves-78m2/,"PROSTOR prodaje: NOVOGRADNJA Sarajevo Waves, 78m2",205.522 KM,Ilidža,"https://maps.google.com/maps?ll=43.83766,18.298581&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30923357/novogradnja-skenderija-trosoban-79-81-m2-akcija-10/,"NOVOGRADNJA Skenderija,trosoban 79-81 m2. AKCIJA -10%",270.776 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.853847,18.410418&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30033615/prostor-prodaje-trosoban-stan-vrtovi-sunca/,"PROSTOR prodaje: Trosoban stan, Vrtovi Sunca",175.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.877777,18.415973&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/9741490/prodaja-stan-sarajevo/,Prodaja stan Sarajevo,220.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846885,18.397357&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30503238/dvostrano-orijentisan-trosoban-stan-na-kosevskom-brdu/,Dvostrano orijentisan trosoban stan na Koševskom brdu,185.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86927,18.407154&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31022589/prodaje-se-dvosoban-stan-na-cengic-vili/,Prodaje se dvosoban stan na Čengić Vili,95.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.847422,18.372869&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31021584/stan-vogosca/,Stan Vogošca,135.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.902228,18.342587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19520234/petosoban-stan-marijin-dvor/,Petosoban stan Marijin Dvor,196.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.854147,18.405877&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29969462/sigenx-prodaje-stan-visnjik-centar-derebent/,SIGENX prodaje: Stan / Višnjik / Centar / Derebent,60.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.866497,18.420624&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30111127/sigenx-prodaje-jednosoban-stan-mojmilo/,SIGENX prodaje: jednosoban stan/ Mojmilo,73.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.838673,18.345797&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25042194/prostor-prodaje-trosoban-stan-novogradnaj-skenderija/,"PROSTOR prodaje: Trosoban stan, novogradnaj, Skenderija",256.632 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856878,18.413248&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26714165/dvosoban-stan-buca-potok-tibra-54m2/,"Dvosoban stan Buca Potok Tibra 54m2,",110.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.854756,18.36493&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30404992/dvosoban-stan-54-m2-aneks-prijedorska/,"Dvosoban stan, 54 m2, Aneks, Prijedorska",79.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845615,18.369444&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31011646/alipasino-polje-54m2-plus4m2-renoviran-i-namjesten/,Alipašino polje 54m2+4m2 renoviran i namješten,112.000 KM,"Sarajevo, Novi Grad",
https://www.olx.ba/artikal/30288750/stan-sa-garazom/,Stan sa garazom,120.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831406,18.300211&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19887145/stan-alipasino-polje-57m2-b-faza/,Stan / Alipasino Polje/57m2 B faza,84.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84397,18.347085&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29003648/stan-65m2/,Stan 65m2,89.500 KM,Vogošća,"https://maps.google.com/maps?ll=43.902228,18.342587&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31007007/prodaje-se-ili-iznajmljuje-trosoban-namjesten-stan/,Prodaje se ili iznajmljuje trosoban namješten stan,250.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.859182,18.432991&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31004786/stan-u-ilijasu/,Stan u Ilijašu,108.000 KM,Ilijaš,"https://maps.google.com/maps?ll=43.948618,18.264852&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31002154/jednosoban-stan-dobrinja/,"Jednosoban stan, Dobrinja",77.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827217,18.355948&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30995598/prodajem-stan-u-centru/,Prodajem stan u Centru,400.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.870244,18.408098&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/20340800/cetverosoban-stan-dzidzikovac/,"Četverosoban stan, Džidžikovac",280.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861488,18.416842&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30024247/trosoban-stan-velesici-prodaja/,Trosoban stan Velešići prodaja,126.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869664,18.400352&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28401119/phenthause-izvor/,"Phenthause ""Izvor""",350.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.84297,18.325517&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30256916/marijin-dvor-kod-unitica-2-soban-40m2-ii-i-sprat/,"Marijin Dvor kod Unitica,2-soban,40m2,II-i sprat",120.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857783,18.406918&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30988544/marijin-dvor-jednosoban-stan-prodaja/,"Marijin Dvor, jednosoban stan, prodaja",130.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857079,18.40872&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27295224/stan-37-m2-grbavica/,"Stan, 37 m2, Grbavica",86.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85102,18.398457&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30982254/prostor-prodaje-dvoiposoban-stan-78m2-kosevsko-brdo/,"PROSTOR prodaje: Dvoiposoban stan, 78m2, Koševsko brdo",147.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868001,18.406768&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30886249/novogradnja-skenderija-dvosoban-53-54-m2-akcija-10/,"NOVOGRADNJA Skenderija, dvosoban 53-54 m2. AKCIJA -10%",185.885 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852824,18.409729&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26382011/novogradnja-dijamant-otoka-84m2-vec-od-2-050-km-m2/,"NOVOGRADNJA Dijamant Otoka 84m2, već od 2.050 KM/m2!",181.675 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.849912,18.361977&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30979168/novogradnja-skenderija-cetverosoban-99-m2-akcija-10/,"NOVOGRADNJA Skenderija, četverosoban 99 m2. AKCIJA -10%",385.203 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.852808,18.41018&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/20266802/stan-u-sarajevu-cijena-nije-fiksna/,Stan u Sarajevu/ cijena nije fiksna,120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847128,18.363728&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30285542/trosoban-stan-grbavica-prodaja-zagrebacka/,Trosoban stan Grbavica prodaja (Zagrebačka),235.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849785,18.399917&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30854725/dobrinja-stan-zamjenaprodaja/,Dobrinja Stan (ZAMJENA)PRODAJA,70.000 KM,"Sarajevo, Novi Grad",
https://www.olx.ba/artikal/29809252/trosoban-stan-novo-sarajevo-velesici/,"Trosoban stan - Novo Sarajevo, Velesici",123.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.869017,18.400373&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28234459/trosoban-namjesten-stan-u-novogradnji-stup-lumina-78m2/,"Trosoban namješten stan u novogradnji STUP LUMINA, 78m2",150.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.837733,18.330311&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30604916/locus-prodaje-adaptiran-troiposoban-stan-stari-grad/,"LOCUS prodaje: Adaptiran troiposoban stan, Stari Grad",295.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.856505,18.417177&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30955846/novogradnja-skenderija-trosoban-ji-orij-akcija-10/,"NOVOGRADNJA Skenderija, trosoban JI orij. AKCIJA -10%",233.988 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.853798,18.410351&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30258786/cetvorosoban-stan-sutjeska-centar/,Cetvorosoban Stan Sutjeska Centar,320.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861376,18.412679&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30950852/stan-dvosoban-49m2-cengic-vila-suteren/,"Stan, dvosoban 49m2 Cengic Vila Suteren",80.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847575,18.373406&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30141452/prostor-prodaje-trsoban-stan-83m2-kosevsko-brdo/,"PROSTOR prodaje: Trsoban stan, 83m2, Koševsko brdo",165.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.871312,18.403957&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30948767/leader-prodaje-perfektan-dvosoban-stan-stup/,LEADER prodaje: Perfektan Dvosoban stan Stup,93.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.844962,18.325092&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30948032/prostor-prodaje-dvosoban-stan-ilijas/,"PROSTOR prodaje: Dvosoban stan, Ilijaš",85.000 KM,Ilijaš,"https://maps.google.com/maps?ll=43.948618,18.264852&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24216074/stanovi-poslovni-prostori-i-garaze/,"Stanovi, poslovni prostori i garaže",1.800 KM,Ilidža,"https://maps.google.com/maps?ll=43.840229,18.324094&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30946923/stan-dobrinja/,Stan - Dobrinja,131.000 KM,"Sarajevo, Novi Grad",
https://www.olx.ba/artikal/30940471/stan-kod-vijecnice/,Stan kod Vijećnice,250.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.860033,18.429987&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29802504/trosoban-stan/,TROSOBAN STAN,150.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.848115,18.345769&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30931259/trosoban-stan-sa-bastom-centar-pionirska-dolina/,Trosoban stan sa bastom - Centar - Pionirska Dolina,158.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28967266/stan-sarajevo-novo-sarajevo/,Stan Sarajevo-Novo Sarajevo,140.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.862747,18.396021&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30918783/prostor-prodaje-dvosoban-stan-ilijas/,,85.000 KM,Ilijaš,
https://www.olx.ba/artikal/30918250/prodaja-stan-kosevsko-brdo-71-m2-renoviran/,"Prodaja: Stan Koševsko brdo, 71 m2, renoviran",161.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868581,18.405738&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30895259/trosoban-stan-na-dobrinji-1/,Trosoban Stan na Dobrinji 1,120.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.822688,18.354722&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30668368/dvosoban-stan-56-m2/,Dvosoban stan 56 m2,110.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.838789,18.318236&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30901742/prodajem-al-polje-trosoban-stan-68m2-6-sp-lift/,PRODAJEM AL POLJE TROSOBAN STAN 68m2 6 SP LIFT,105.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.840598,18.347023&z=16&hl=en-US&gl=US&mapclient=apiv3"
